article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
0338016009,0338016,Basic Rollerbuckle belt,67,Belt,Accessories,1010016,Solid,09,Black,4,Dark,5,Black,7389,Belts,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Leather belt with an antiqued metal buckle. Width approx. 3.5 cm.
0338400001,0338400,Hilly Thong 2pk,286,Underwear bottom,Underwear,1010016,Solid,09,Black,4,Dark,5,Black,3710,Functional Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","High-waisted briefs in microfibre with a laser-cut edges, a lined gusset and string back. The briefs have a light sculpting effect on the tummy, waist and hips."
0341917002,0341917,Holly halloween hair clips,72,Hair clip,Accessories,1010009,Glittering/Metallic,61,Light Purple,1,Dusty Light,4,Pink,3946,Small Accessories,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Hair clips comprising a metal clip and glittery plastic skeleton hand. Size approx. 4x8 cm.
0344956026,0344956,Flirty Romi waterbottle,78,Other accessories,Accessories,1010001,All over pattern,05,Gold,5,Bright,15,Metal,3419,Other items,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Plastic water bottle with a screw top and practical wrist strap that also holds the top in place. Capacity 550 ml.
0346539021,0346539,Pattern 5p Socks,302,Socks,Socks & Tights,1010001,All over pattern,51,Light Pink,1,Dusty Light,4,Pink,3611,Shopbasket Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit socks in a soft cotton blend in various colours and designs.
0349080001,0349080,Block 1p Overknee,304,Underwear Tights,Socks & Tights,1010005,Colour blocking,09,Black,4,Dark,5,Black,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Control-top tights that look like over-the-knee socks and shape the tummy and bum.
0349301001,0349301,GLASSIG ESPADRILLE,86,Ballerinas,Shoes,1010016,Solid,09,Black,4,Dark,5,Black,3527,Flats,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Espadrilles in cotton with a braided jute trim around the soles and concealed elastic at the back of the heels. Fabric linings and insoles and patterned soles.
0349301028,0349301,GLASSIG ESPADRILLE,86,Ballerinas,Shoes,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,3527,Flats,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Espadrilles in cotton with a braided jute trim around the soles and concealed elastic at the back of the heels. Fabric linings and insoles and patterned soles.
0350911010,0350911,Bowtie Kalle,82,Tie,Accessories,1010016,Solid,08,Dark Grey,4,Dark,12,Grey,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Pre-tied bow tie in a satin weave with an adjustable strap and fastening at the back. Width 11 cm.
0351098032,0351098,Wool Scarf Akira,80,Scarf,Accessories,1010010,Melange,73,Dark Blue,4,Dark,2,Blue,9985,Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Scarf in a soft wool weave with fringes on the short sides. Size 32x180 cm.
0351182006,0351182,Glove Suede,71,Gloves,Accessories,1010016,Solid,17,Yellowish Brown,4,Dark,13,Brown,9985,Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Gloves in soft suede with a wool-blend lining.
0351462009,0351462,LAZER RAZER bandeau,298,Bikini top,Swimwear,1010016,Solid,42,Red,4,Dark,4,Pink,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined bikini top with laser-cut scalloped edges. The top has lightly padded cups with removable inserts, side support, a silicone trim at the top, detachable ties at the neck and a metal fastener at the back."
0356289060,0356289,Jessy skirt,275,Skirt,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,Short skater skirt in soft fabric. Unlined.
0359504016,0359504,Viola trs (W),296,Pyjama bottom,Nightwear,1010017,Stripe,72,Blue,7,Medium,2,Blue,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Patterned pyjama bottoms in a soft, airy cotton weave with an elasticated drawstring waist and wide, straight legs."
0360950007,0360950,Sunglasses Edward,81,Sunglasses,Accessories,1010016,Solid,09,Black,4,Dark,5,Black,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Sunglasses with plastic and metal frames and UV-protective, tinted lenses."
0361531003,0361531,Sunglasses Raymond Aviator,81,Sunglasses,Accessories,1010016,Solid,09,Black,4,Dark,5,Black,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Aviator-style,tinted sunglasses with metal and plastic frames and UV-protective, tinted lenses."
0362219001,0362219,Mama Support 30 den 1p Tights,304,Underwear Tights,Socks & Tights,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,"Tights that provide support for the tummy, thighs and calves as well as encouraging circulation in the legs. Elasticated waist and extra space for a growing tummy. 30 denier."
0365102023,0365102,Urban USB cable,78,Other accessories,Accessories,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,3948,Other Accessories,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Fabric-covered, USB 2.0 charging cable suitable for iPhones 5/5c/5s and iPhone 6/6s. Length 1 m. The cable is only for charging and synchronisation via a computer."
0365439052,0365439,Lawrence training sock,302,Socks,Socks & Tights,1010010,Melange,07,Grey,2,Medium Dusty,12,Grey,8560,Men Sport Acc,S,Sport,26,Sport,22,Men H&M Sport,1019,Accessories,Sports socks in fast-drying functional fabric with ventilating hole-knit sections over the feet. The polyester content of the socks is recycled.
0366859024,0366859,Reggie solid chino shorts,274,Shorts,Garment Lower body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,5658,Shorts,F,Menswear,3,Menswear,21,Contemporary Casual,1025,Shorts,"Chino shorts in washed cotton twill with a zip fly, side pockets, a coin pocket and welt back pockets. Regular fit."
0370868013,0370868,Virginie shorts 2p (K),296,Pyjama bottom,Nightwear,1010001,All over pattern,51,Light Pink,1,Dusty Light,4,Pink,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear",Shorts in soft viscose jersey with an elasticated drawstring waist and lace trims.
0372576011,0372576,Robin 7pk Basic,286,Underwear bottom,Underwear,1010016,Solid,07,Grey,1,Dusty Light,12,Grey,7988,Underwear Jersey,F,Menswear,3,Menswear,26,Men Underwear,1017,"Under-, Nightwear","Trunks in stretch organic cotton jersey with flatlock seams, an elasticated waist, lined front and short legs."
0372576013,0372576,Robin 7pk Basic,286,Underwear bottom,Underwear,1010016,Solid,09,Black,4,Dark,5,Black,7988,Underwear Jersey,F,Menswear,3,Menswear,26,Men Underwear,1017,"Under-, Nightwear","Trunks in stretch organic cotton jersey with flatlock seams, an elasticated waist, lined front and short legs."
0372576017,0372576,Robin 7pk Basic,286,Underwear bottom,Underwear,1010016,Solid,09,Black,4,Dark,12,Grey,7988,Underwear Jersey,F,Menswear,3,Menswear,26,Men Underwear,1017,"Under-, Nightwear","Trunks in stretch organic cotton jersey with flatlock seams, an elasticated waist, lined front and short legs."
0373506004,0373506,Trainer 3p sock,302,Socks,Socks & Tights,1010016,Solid,10,White,3,Light,9,White,3610,Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit liner socks designed to be hidden inside your shoes. The socks have a ribbed section in the middle of the foot and elastication around the openings for optimum comfort.
0373506011,0373506,Trainer 3p sock,302,Socks,Socks & Tights,1010006,Dot,07,Grey,1,Dusty Light,12,Grey,3610,Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit liner socks designed to be hidden inside your shoes. The socks have a ribbed section in the middle of the foot and elastication around the openings for optimum comfort.
0373506019,0373506,Trainer 3p sock,302,Socks,Socks & Tights,1010010,Melange,10,White,3,Light,9,White,3610,Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit liner socks designed to be hidden inside your shoes. The socks have a ribbed section in the middle of the foot and elastication around the openings for optimum comfort.
0373506027,0373506,Trainer 3p sock,302,Socks,Socks & Tights,1010010,Melange,01,Other,6,Undefined,14,undefined,3610,Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit liner socks designed to be hidden inside your shoes. The socks have a ribbed section in the middle of the foot and elastication around the openings for optimum comfort.
0375585027,0375585,Sigge shorts,272,Trousers,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,5868,Basics,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,"Shorts in sweatshirt fabric with an elasticated drawstring waist, side pockets, one back pocket and raw-edge hems."
0377289002,0377289,EASY PEASY swimsuit (1),57,Swimsuit,Swimwear,1010016,Solid,09,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,Fully lined V-neck swimsuit with narrow adjustable shoulder straps and lightly padded cups.
0384482010,0384482,Godfather SF Chino,272,Trousers,Garment Lower body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,5631,Trouser,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1009,Trousers,"Chinos in washed stretch cotton twill with an extended waistband, concealed hook-and-eye fastener, side pockets, and welt back pockets with a button. Slim fit."
0386678001,0386678,Big Arjuna crossbag,66,Bag,Accessories,1010016,Solid,09,Black,4,Dark,5,Black,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Shoulder bag in grained imitation leather with a narrow, adjustable shoulder strap, flap with a zip, and a zipped inner compartment. Lined. Size 8x18x23 cm."
0386859038,0386859,T-Shirt Allington R-neck!,255,T-shirt,Garment Upper body,1010016,Solid,72,Blue,7,Medium,2,Blue,5831,Knitwear,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1003,Knitwear,T-shirt in premium cotton jersey.
0389479007,0389479,Iwa Nightslip (J),293,Night gown,Nightwear,1010017,Stripe,10,White,3,Light,9,White,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Short, gently flared nightslip in soft cotton jersey with narrow shoulder straps."
0391598061,0391598,AZELIA IPHONE CASE,78,Other accessories,Accessories,1010001,All over pattern,60,Other Purple,5,Bright,6,Lilac Purple,3948,Other Accessories,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Smartphone case in plastic. Fits iPhone 6/6s/7.
0391750001,0391750,Manson trs,272,Trousers,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,8616,Trouser S&T,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1009,Trousers,"Suit trousers in woven fabric with a concealed hook-and-eye fastening and zip fly. Side pockets, jetted back pockets with a button and legs with creases. Slim fit that is close-fitting at the thighs, knees and ankles to create a fitted silhouette. For the matching jacket, search on 0241602."
0391750012,0391750,Manson trs,272,Trousers,Garment Lower body,1010010,Melange,08,Dark Grey,4,Dark,12,Grey,8616,Trouser S&T,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1009,Trousers,"Suit trousers in woven fabric with a concealed hook-and-eye fastening and zip fly. Side pockets, jetted back pockets with a button and legs with creases. Slim fit that is close-fitting at the thighs, knees and ankles to create a fitted silhouette. For the matching jacket, search on 0241602."
0392938001,0392938,TD Hugo slim fit Stretch PQ,259,Shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,8617,Shirt S&T,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1011,Shirts,"Shirt in a stretch premium cotton blend with a narrow turn-down collar, French front and long sleeves with adjustable buttoning at the cuffs. Shaping seams at the back and a rounded hem. Slim fit with narrow shoulders and a tapered waist to create a fitted silhouette."
0394292001,0394292,Sunglasses Morris,81,Sunglasses,Accessories,1010016,Solid,09,Black,4,Dark,5,Black,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Sunglasses with plastic frames and UV-protective, tinted lenses."
0394292008,0394292,Sunglasses Morris,81,Sunglasses,Accessories,1010005,Colour blocking,09,Black,4,Dark,5,Black,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Sunglasses with plastic frames and UV-protective, tinted lenses."
0396690001,0396690,Bracelet Lincoln CO,68,Bracelet,Accessories,1010013,Other pattern,73,Dark Blue,4,Dark,2,Blue,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Multi-strand bracelet with imitation leather straps and a metal clasp with a magnetic fastener.
0400296010,0400296,Culotte,272,Trousers,Garment Lower body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,1779,Everyday Waredrobe Denim,A,Ladieswear,1,Ladieswear,57,Ladies Denim,1016,Trousers Denim,"5-pocket, calf-length jeans in washed denim with a high waist and straight legs with raw-edge, frayed hems."
0400901004,0400901,KNEE HIGH SOCK,302,Socks,Socks & Tights,1010017,Stripe,09,Black,4,Dark,5,Black,3937,UW,D,Divided,2,Divided,51,Divided Basics,1017,"Under-, Nightwear",Knee-socks in a fine-knit cotton blend.
0401729001,0401729,CHRISTINA BOOT (1),87,Boots,Shoes,1010016,Solid,09,Black,4,Dark,5,Black,3929,Divided Shoes,D,Divided,2,Divided,52,Divided Accessories,1020,Shoes,"Ankle boots with lacing at the front, a loop at the back, fabric linings, imitation leather insoles and chunky rubber soles. Platform front 2 cm, heel 4.5 cm."
0402382010,0402382,Icona Premium scarf,80,Scarf,Accessories,1010016,Solid,51,Light Pink,3,Light,4,Pink,3409,Scarves,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Scarf in a soft cashmere knit. Size 60x180 cm.
0403844004,0403844,Montana pants,272,Trousers,Garment Lower body,1010010,Melange,73,Dark Blue,4,Dark,2,Blue,8559,Men Sport Woven,S,Sport,26,Sport,22,Men H&M Sport,1005,Jersey Fancy,"Sports trousers in sweatshirt fabric with elastication and a concealed drawstring at the waist. Zipped side pockets, a mesh section at the crotch and wide ribbing at the hems."
0403844007,0403844,Montana pants,272,Trousers,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,8559,Men Sport Woven,S,Sport,26,Sport,22,Men H&M Sport,1005,Jersey Fancy,"Sports trousers in sweatshirt fabric with elastication and a concealed drawstring at the waist. Zipped side pockets, a mesh section at the crotch and wide ribbing at the hems."
0404441004,0404441,Lesly neck gaitor,78,Other accessories,Accessories,1010016,Solid,09,Black,4,Dark,5,Black,8560,Men Sport Acc,S,Sport,26,Sport,22,Men H&M Sport,1019,Accessories,Tube scarf in thermal fleece. Length 19 cm at the back and 28 cm at the front.
0404441007,0404441,Lesly neck gaitor,78,Other accessories,Accessories,1010001,All over pattern,09,Black,4,Dark,5,Black,8560,Men Sport Acc,S,Sport,26,Sport,22,Men H&M Sport,1019,Accessories,Tube scarf in thermal fleece. Length 19 cm at the back and 28 cm at the front.
0406724003,0406724,Sunglasses Hendrix,81,Sunglasses,Accessories,1010016,Solid,73,Dark Blue,2,Medium Dusty,2,Blue,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Sunglasses with metal and plastic frames and tinted, UV-protective lenses."
0406724020,0406724,Sunglasses Hendrix,81,Sunglasses,Accessories,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Sunglasses with metal and plastic frames and tinted, UV-protective lenses."
0406724023,0406724,Sunglasses Hendrix,81,Sunglasses,Accessories,1010013,Other pattern,17,Yellowish Brown,2,Medium Dusty,13,Brown,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Sunglasses with metal and plastic frames and tinted, UV-protective lenses."
0408571001,0408571,Tua 2p kneehigh,302,Socks,Socks & Tights,1010016,Solid,07,Grey,2,Medium Dusty,12,Grey,3611,Shopbasket Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Knee socks in a soft knit with elastication at the top. One pair in a textured knit and one pair in a smooth knit.
0408647007,0408647,Chenille 2p Lounge sock,302,Socks,Socks & Tights,1010001,All over pattern,51,Light Pink,1,Dusty Light,4,Pink,3611,Shopbasket Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit socks in soft chenille yarn with elasticated tops.
0408649006,0408649,Fun Chenille 2p Lounge sock,302,Socks,Socks & Tights,1010001,All over pattern,10,White,3,Light,9,White,3611,Shopbasket Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit socks in soft chenille with elasticated tops.
0408664007,0408664,X-mas 2p Heavy Socks,302,Socks,Socks & Tights,1010001,All over pattern,43,Dark Red,4,Dark,18,Red,3611,Shopbasket Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Socks in a soft jacquard knit containing some wool.
0408664009,0408664,X-mas 2p Heavy Socks,302,Socks,Socks & Tights,1010001,All over pattern,08,Dark Grey,4,Dark,12,Grey,3611,Shopbasket Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Socks in a soft jacquard knit containing some wool.
0408664010,0408664,X-mas 2p Heavy Socks,302,Socks,Socks & Tights,1010001,All over pattern,13,Beige,1,Dusty Light,11,Beige,3611,Shopbasket Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Socks in a soft jacquard knit containing some wool.
0411499006,0411499,Emil (1),89,Other shoe,Shoes,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,3630,Shoes / Boots inactive from s5,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,Derby shoes in imitation leather with open lacing and pointed toes. Fabric linings and insoles and rubber soles. Heel approx. 3 cm.
